review_priority,article_number,review_bucket,original_difference_type,similarity,candidate_text_length,ocr_text_length,candidate_hash,official_source_hash,verification_action_allowed,article_title_ar,suspected_issue,recommended_action
P3,48,likely_ocr_noise_medium_similarity,substantive_difference,0.8542,257,345,db58bbb2f9739bc9a203684b890d389b10c0bf21e54e30d6e62b81d500cc860a,f07910be21ea7227f929d3303aedc593ddefda7e28c7c1b54fde904605324795,False,التنفيذ على أموال الشريك,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,49,likely_ocr_noise_medium_similarity,substantive_difference,0.854,584,628,d603415c3f6215257f3f063ff5f0f14e4c613a094dd3eff5d33900fcec7f795c,70a7ab2068475c36bdaba6b66dc10c3fb1134c5bdd1d71a4e9d89e856e77f289,False,تقدير قيمة حصة الشريك,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,51,likely_ocr_noise_medium_similarity,substantive_difference,0.9436,562,614,80a7da9afbb5ff92b842bda866aac480f690d1121e863f1c9cb6c3636aaea768,776e0096d82989f17d5ce4e06f8af09185d9939647b91f4115b1b0852e95a44c,False,تعريف شركة التوصية البسيطة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,53,likely_ocr_noise_medium_similarity,substantive_difference,0.911,691,786,fc8bf234bc9f95b41940e898270daabb197da3ce16de3e3c2c855a73207643bf,f1bf6096e3e2251a93980fcf70a609f1d4eb4cd48629ef9e3b9ae9346f2097b2,False,صلاحيات الشريك الموصي,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,56,likely_ocr_noise_medium_similarity,substantive_difference,0.9087,684,805,c574922fe81bbd158707d33a45fdc674c15833692fd43d6f6bce02601ad143a3,b6788e2a640d68972dff4d94dbdf424e9b149beb03dadc703ecbe68740ce4289,False,التنازل عن الحصص,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,58,likely_ocr_noise_medium_similarity,substantive_difference,0.824,277,276,3e8bc00de9ecd394213abb1fe2cce6fc21904119344cc50c27a0ca1cc593bfc7,f48bdb48c2f680946d69b265f331d903a558bcbc42c06e62e8e392cef03e92e5,False,تعريف شركة المساهمة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,64,likely_ocr_noise_medium_similarity,substantive_difference,0.8792,594,702,370e049d8be2f53178fc38895539d6d1b9a70dd709ba5eda7915d21c479c5123,b3fc87cb3ad1aad2db4b78f572be0c375c6bd0e8f2c3ebc93854d1870af22c7e,False,إيداع قيمة الأسهم,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,66,likely_ocr_noise_medium_similarity,substantive_difference,0.8179,608,677,20a7cda912ed00aef6e9712066e06c4a9707e1259a7c0160e956e6817189f02f,823fda4a87330a7ef6b29bec26efe04cf819b521f7072509dec8af03ccbaa654,False,تقييم الحصص العينية,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,68,likely_ocr_noise_medium_similarity,substantive_difference,0.9448,869,964,374f3b50cf74485ab1f5671baef3a5adbdd4a094fea6c8665122a460a67e50b9,b0e47675a78380aad3affec90c609725eae849daa45f3a28d0d5ec07c9bd3ed3,False,انتخاب أعضاء مجلس الإدارة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,69,likely_ocr_noise_medium_similarity,substantive_difference,0.9395,2010,2118,69454501f368c7d96a22c4c86172c4fcf0572fb4f53af77b250a240ed92fa629,636a7ef80eac7d3bfba58a9f422197931fbf74c4edb712672ef05ba75c2cfc5a,False,انتهاء دورة مجلس الإدارة أو اعتزال أعضائه,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,73,likely_ocr_noise_medium_similarity,substantive_difference,0.9176,258,258,6061d74ed3a0d4c48edeb76befb04bdad826de53f9b38a385b4579f41da0412c,37859e8d5c25fa18b47f068362b9b2b884a5717c3900760efa7a8882e00542b9,False,الرقابة على مجلس الإدارة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,75,likely_ocr_noise_medium_similarity,substantive_difference,0.9143,442,499,b6ab38050ffd7d674e6d3577778166358c298d64b47ce7eb909c0e38725a54f0,269f027ecca81719e8595730cdc6e2e0e72f2b449b5b3c394b032c666e934984,False,بيع أصول الشركة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,78,likely_ocr_noise_medium_similarity,substantive_difference,0.8833,929,943,1d011e386584e1dc8086140e18161421c549fc93d7f04fb10ac5a30c12aa9fcb,bd8c26a791a5f67a76224dab2c84d7ccafe6727336f71652cbb2a42d351ff09c,False,توزيع الاختصاصات في مجلس الإدارة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,79,likely_ocr_noise_medium_similarity,substantive_difference,0.9224,567,658,a4ddaf85d3e0f04b1ec3f2322c49914ede9119cf338d71b20a7a6468b621a3a8,ac305325dcfca3f9f0877c6a302705ab86a30d9fd8ccf93d262659c6f44d232a,False,تمثيل الشركة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,82,likely_ocr_noise_medium_similarity,substantive_difference,0.8804,335,411,2bed48c87d93bb2f71816aff93afeb4e5a60ce71b8f24c296661d02285978ea7,7e32692742bea19b0293ad4e03553d42e0e593ab29e7f14bb3b23a3e055708cc,False,إصدار القرارات في الأمور العاجلة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,83,likely_ocr_noise_medium_similarity,substantive_difference,0.903,283,326,db6743b512a566126c9e160d901cb119cf95a7beb54844dbe2400b5dfac50dce,b55dcff4f5fa04a67924ca0a546ef10bcf191bb0a0422c9cf4147a5ca37d98d2,False,محاضر اجتماعات مجلس الإدارة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,84,likely_ocr_noise_medium_similarity,substantive_difference,0.8831,478,490,6e0d3b4b635f1044e3f46772ad1b07b7c722dcd513011c21ec16cbdfdfa48e86,a448ac0ece19f00a7be3b0bb2fc8d3456e33ab53a5e6ba26a1b289bba04b7d82,False,اجتماع الجمعية العامة للمساهمين,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,87,likely_ocr_noise_medium_similarity,substantive_difference,0.8104,537,626,e87f925f4f2f124e511c6b9f19a8a71d0753e9685c8a249b8e13377554cc51cc,cf6f927bbf52e01379893f668e112e1157f6842dbd953670f045295ce7a42874,False,اختصاصات الجمعية العامة العادية,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,89,likely_ocr_noise_medium_similarity,substantive_difference,0.8321,248,322,c5031c17462eecdd589386c3dfc9a9d10ec34d03ff141f3258f72f86fe3ac3eb,c675792e1c1f1275669e40a089f7efb2510daf261f16b0d45a354b63d6fc0151,False,تعديل حقوق فئات المساهمين,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,95,likely_ocr_noise_medium_similarity,substantive_difference,0.9495,226,235,c009cebed70dc2ea4defd4e11df5e489f3ebe912a8bbf3311054777916abdf45,a1fb6784630105f1ee19fff2fd100983c080635f122119d29c501042a866a694,False,التصويت في جمعية المساهمين,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,100,likely_ocr_noise_medium_similarity,substantive_difference,0.929,736,746,876169c3aa52f826c0d282c4d5b103fdd835e6154415f03cfc1b0dff8293836d,5e9c7e137bbf406291cd35e2ca340fc8e358f2549152878b1096b342384f5d8b,False,إصدار القرار بالتمرير,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,102,likely_ocr_noise_medium_similarity,substantive_difference,0.9256,831,945,badd5f5211d2871afca11b03b87c0d616490150f1e514b348c05bd845975f95c,10d7f957f08a4e203c6b5a23df58404c6f9a990ede85e92a269a1dc4bb37ad15,False,طلب التفتيش على الشركة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,103,likely_ocr_noise_medium_similarity,substantive_difference,0.8341,626,754,c609f0e32a6367ec6cb4ca348c1327abc3e51e9e16ac02f48f238ccfc8feb55b,460bb97289e1ccb30e3ca0f4e3845ec16a4230dbb01029d53d4163f86c504ca1,False,أسهم الشركة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,104,likely_ocr_noise_medium_similarity,substantive_difference,0.9134,236,238,a3fe537076d19d531932d65dd428353ddd86f525f26677f485ec6850077e1533,3e76c8ec6b471cdfaf719e85493f2e92b93014c3b87e215ec53d056808df624e,False,أثر الاكتتاب في الأسهم,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,106,likely_ocr_noise_medium_similarity,substantive_difference,0.8576,250,332,5c63f9d46b9e6b521d847502d13e6430a5bcf24ec7e1c626f465dca06f5fb28e,9a15811acddaa0e2b456229ac07db7463b36bffe37c8e240d0d6c2a6639b2175,False,القيمة الاسمية للأسهم,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,107,likely_ocr_noise_medium_similarity,substantive_difference,0.932,516,519,e319587976d095b15b770f1e43907549d38425aae0f752c5cf77b5fc8d09739a,ce095f0a1d7fd0e9168725f495c4bb2f60afc82f60674e67b61da2ec8ff8df41,False,الحقوق المتصلة بالأسهم,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,108,likely_ocr_noise_medium_similarity,substantive_difference,0.9382,421,433,70f43c8b4f6508afd6e134638f6c84ce52adf5d2a505518e4d877899c61b2951,ff9e2a5c3f00559461e002b9f3ed15a0dd28160758b5894f6ee35dba29894667,False,أنواع الأسهم وفئاتها,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,109,likely_ocr_noise_medium_similarity,substantive_difference,0.8678,817,946,3deae3165c27867201ae7b4edb3025543297539772aeec5c9ba1807d3864e841,14d79ba6c4ee8fcc049a2028dd5e8c20674e132432d0bcaa90bad1a682880161,False,تحويل الأسهم,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,111,likely_ocr_noise_medium_similarity,substantive_difference,0.8625,282,370,5bbcad4bae129c7db1fb3685c35b81fec5064b22dd0679d12ff5fd63f1b572f3,e004c3c36e2f3b94c99ec389f76f1a85011847f9b0e22118978cac62b30021f9,False,قيود تداول الأسهم,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,112,likely_ocr_noise_medium_similarity,substantive_difference,0.8318,451,459,dd26b2fbe89fea1f92f995a5925804fa3eebafdfff1b81d983c8148ad8b73492,c17a3449a3a60b5aeca8f2c65ed6db83b8df8943a9b34528c1cd4651e8a27a64,False,سجل المساهمين,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,114,likely_ocr_noise_medium_similarity,substantive_difference,0.8923,381,467,ba95c5c00e02494fbf58b7ffdd2f02e775a931aa9b7860da441b6e0e48da7562,0a5dbe747c9e7467397e944b76a256a474503b42d4fac4d1603a7d9c9f8033f1,False,شراء الأسهم وارتهانها ورهنها,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,115,likely_ocr_noise_medium_similarity,substantive_difference,0.923,1233,1246,3dbc3d8e5a90d9bf118cda8b815c8e742996b6434b5a39cd6392568bea7f7284,8f97457f8ff3c30ceeba77b4b2b410c3423670c759403a127ac16e7811acb00f,False,التخلف عن الدفع,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,116,likely_ocr_noise_medium_similarity,substantive_difference,0.8451,120,168,e85da3b4673c271ef667d7980cde701e688d653ea576a39507ff83724f4f0a35,20df156916e590e5ca78c4115fc6b28af0b15cf0bf8ad6b4b517ba33d6178bd9,False,المطالبة بدفع ما يزيد على ما التزم به المساهم,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,121,likely_ocr_noise_medium_similarity,substantive_difference,0.8878,522,534,696f8ef762f0017be1d9d4f0c86a4bedd369a4b75890d41845673d125ec64ad2,86e8b62fa9c8304b49b770a11d4937953fc71967d126b1a8a859db7e9e5a02b2,False,القوائم المالية وتقرير عن نشاط الشركة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,125,likely_ocr_noise_medium_similarity,substantive_difference,0.8008,454,535,b51eb9a225ecc4b3fbacf1128c28d44478575d8ce9e109b598777c35b3f19efc,2fc739a9d0a0eb27d8e92b3a09547ec21e8679aca5b4ae072f30a9fc5ccb5266,False,توزيع الأرباح على المساهمين,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,134,likely_ocr_noise_medium_similarity,substantive_difference,0.9094,513,609,97512a4a7aeb8a92affb3a4e598dcaed950794da1992f95fb7f836bd0cd9eb69,dd44cb45dd989accfdc1734876434839f320120b9b64386833cb8bd7f751b8fe,False,إصدار قرار تخفيض رأس المال,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,135,likely_ocr_noise_medium_similarity,substantive_difference,0.8955,1074,1070,5b0b4f10bb1d7e65996fdf5458e0c699d75e1bcedbe5029c25acd5ace43f862c,850e5b569a5cce49b13cf4edb73d4d0970cb3fbd055c8956e91c4490c3435d91,False,إجراءات تخفيض رأس المال,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,137,likely_ocr_noise_medium_similarity,substantive_difference,0.8156,523,702,273077bf126ac0431ea42e713ccc482e88e809a2ccae12cdddccdec762df8a77,c70911dba3dc6ec08499c74b9d9767375a73e69119a039a9a3f0b52d88ac9302,False,التخفيض بشراء أسهم الشركة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,139,likely_ocr_noise_medium_similarity,substantive_difference,0.859,206,253,cfe7f53f275e0a875a473c61571429a4df8c55d4147af3146adbc507d6a67c9d,3f29e85fe19fa68d7de9e5c99cc508d9ba415c7f6e294b157fa91020f0140370,False,رأس مال شركة المساهمة المبسطة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,144,likely_ocr_noise_medium_similarity,substantive_difference,0.8976,115,141,573ea54be0becc91dbabafb548da16b8b74138b5d693cfd437b649ac97fd3663,305205417b1ce944ad6523daead46c1b369b1c59c31af55fe60a8eec77bf0b65,False,تقديم القروض,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,153,likely_ocr_noise_medium_similarity,substantive_difference,0.8558,270,357,ee6210490c07b1c00a365d1a262a8af906beeb07c801a108476340ff80604690,b9078e2fd48efb7efedf8e9d675b36c487962bc1c0a51e25d4305d9209b91ee5,False,تسوية المنازعات,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,156,likely_ocr_noise_medium_similarity,substantive_difference,0.939,346,344,503972c89c3c976831c97c2d1f0c7186fef4f491868ae85e90ba7fe466913948,72c1a426f530f759b3be2511eb4c6b416759fcd0b728454752befd366f0f4e9a,False,تعريف الشركة ذات المسؤولية المحدودة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,157,likely_ocr_noise_medium_similarity,substantive_difference,0.8452,597,709,a56e2e425cf7a2df7583b19beb65f1ceb039c4a352756c6c7120b5268eb336f5,60b97b6ecd76c446f4690e8b20b3acac5422c786161aa30ff9aa983b787886b9,False,الشركة ذات المسؤولية المحدودة من شخص واحد,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,162,likely_ocr_noise_medium_similarity,substantive_difference,0.8869,302,377,aa4919afabbfe7701aadde7abee76e043f103c2a699c8bd1ac2a79611b56b398,8859376da49b2f6736928f795a71c7f0970df3d65bde0ee066658e5845c7e04a,False,تمثيل الشركة والتزامها بأعمال المدير,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,163,likely_ocr_noise_medium_similarity,substantive_difference,0.9308,262,260,d2ad4e454dfdcd80b409e312759caa79db8f9e05a71ccf16a4fac0b36180a031,a7aa79c24efd1fe3c482e9ce9402b3bdda3989ca66c0952fe69f850789c7e554,False,خلو منصب المدير,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,167,likely_ocr_noise_medium_similarity,substantive_difference,0.9019,625,634,b0ccd8270ba2cf915c19f394a92de02c04f8e20443a1188f6731115bd57ebc73,ecc770177899ec09f817d2182aa8fd50d2e34327bcf049522c8b6a29b6e84d9b,False,القوائم المالية وتقرير عن نشاط الشركة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,169,likely_ocr_noise_medium_similarity,substantive_difference,0.8964,471,546,9263d638c1d9f550a17719e52f5fb5bfc42bd7021db1a1a31687c6294451d496,7ae8e5be7f50dabef651005b4a738a59a7ae9e5404e7d14ad120703636e13054,False,المسائل المدرجة في جدول الأعمال,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,171,likely_ocr_noise_medium_similarity,substantive_difference,0.8706,827,904,195063d2e08b88cb4a7f1f50189de088d4a9ae92f7851823242aae3b1bc4a8c2,7dd8c0993c680674af9c5d298c4ed26a4050dd8ac9ccf2ff84cc68facfb6ca6f,False,حقوق الشركاء والتزاماتهم,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,172,likely_ocr_noise_medium_similarity,substantive_difference,0.9196,466,475,1426e1c04b93953ae1c49d98ce62e2d4d412d25c83342ab6cfc418297a230289,5204327a2df42b54092e839b33a509f5e7717da19b2956e6779e9854c2d30130,False,تعديل عقد تأسيس الشركة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,173,likely_ocr_noise_medium_similarity,substantive_difference,0.9248,214,242,19a120641573c74da78869f8ae1177d82f0c7f9bc62059aa1666c17f1d340c41,b8b368a46160ea77796ff33e071e1df956568656ed6efe0d1507cda264cbd3ea,False,تسوية المنازعات,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,174,likely_ocr_noise_medium_similarity,substantive_difference,0.8157,536,673,ac42aed55239876790c395061cedc2a4f949ee38305ec9d5226fc80ee9977d53,8d32be08446cdf6f738a460263ddef15dea4c6ff3a7412f87c22de3b7d42cdf1,False,مقدار رأس المال,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,176,likely_ocr_noise_medium_similarity,substantive_difference,0.809,1261,1356,e82270900fa3d30e5d0b70cb23e877cb896e8492a68b617d07d065c45691e24a,26455bb785f7213723fab9852677f927a7b4171287a8337997144bef2ea4cbe7,False,تخفيض رأس المال,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,180,likely_ocr_noise_medium_similarity,substantive_difference,0.808,272,284,e7f48d89fa5627bcd581319c91de57e91cbbef3ceb53b6c479bfc3790ced68da,1a3627679077892b17969e9ed535cef55c45722dd8fac28b7d6a15444def1eed,False,شراء الحصص وارتهانها ورهنها,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,182,likely_ocr_noise_medium_similarity,substantive_difference,0.8972,243,297,0f3a52d2172dfee3e11df7c6a2fb8bfdc68d0418fb34178bc2c78739c4752303,f0df5c39e6c09443616d15fbed383cfae6d0e9e293bfd73345f10fe9f1b8ab44,False,خسائر الشركة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,190,likely_ocr_noise_medium_similarity,substantive_difference,0.8424,348,335,14d2d2e25cdf7dae855df67095b50ea0c5246eb2f3582b59d45cd426987c96ac,8d87cdaa2017f4f250bf81500bf194864ff86e63672f360273a8fe710e5968de,False,انتهاء العضوية في الشركة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,194,likely_ocr_noise_medium_similarity,substantive_difference,0.8879,915,1043,f30fbf3f7492355ec0f1cf4179984a154c2c2082791dbf0fcb268b599abb8367,0c2a2313c71f7dd865cb3bbad402e9acca97e2e82dea466299a08050c0d05860,False,أرباح الشركة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,200,likely_ocr_noise_medium_similarity,substantive_difference,0.9297,1027,1037,aaa9b729aefb6009625a4848606297b5daf344f7a4bf1ab5dce46402aa57883e,48c0b0ee3a3ceee428b20e0d242be5eccffe7c049755e902b37cf073720b1188,False,تأسيس الشركة المهنية,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,201,likely_ocr_noise_medium_similarity,substantive_difference,0.8805,335,419,73cc7c3c20dffc6b39ed240f7471c5c3f1a866204da42d79994cb4cec1e854a7,9056a8a44cd2bf5be0ad00e065032f7e2961546fa20686ce25d6a0f96b54bd0b,False,المشاركة في أكثر من شركة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,202,likely_ocr_noise_medium_similarity,substantive_difference,0.8832,216,219,7d3fe74e59b639d06023389372b7e5184a99ecd9a43ca1a435cb5148f9c1a2af,6bb8fea38c0763b4c0093c303293c1e525954dfef867c4accfad5fd42a2bd359,False,تأسيس الشركة المهنية وحلها,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,205,likely_ocr_noise_medium_similarity,substantive_difference,0.9122,446,511,54430057425a42e77e4766c49dd5fe1923e81722fae93a0030dc8309c8862dde,96b3ed7a5b10776455b4e97a12c9140830098785516abfe6dcddfd77f589593e,False,الإشراف على الشركة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,207,likely_ocr_noise_medium_similarity,substantive_difference,0.8336,597,707,e71d9e955adf8bcf6d24034d51555f23edcbea51577a6c0eff3b2a93aca28ce9,664082c8d0ece6d5423cc20b250e3dcd78c8d0276e99f7af5860ccb45d775228,False,إدارة الشركة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,223,likely_ocr_noise_medium_similarity,substantive_difference,0.8429,120,164,a819cf15e33256c553ca2079abcb4c87a1cdf59445e53bbf67bfad58df173786,4f03446460a29245c8a111c992b531fd2cda2161372ee173e42e41bd69703381,False,شخصية الشركة بعد التحول,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,224,likely_ocr_noise_medium_similarity,substantive_difference,0.9495,313,346,edef98823a42c7067ff4283430cbabdc3200d877618d6adc698284cb83ca0623,0bee10e9b412507fdbbeccb94e7fce831c71ed679902f1eeffbeec0571239b51,False,إبراء ذمة الشركاء المتضامنين,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,225,likely_ocr_noise_medium_similarity,substantive_difference,0.8889,1003,1101,2e18653c06eabd99ee0372bbe40e1f0d6a81b8c7d33a566926bcd809ed4b363c,286e215bacf34547a7fe39a7dfebe8e7e4af3980a0f06daf25059c21e90466dd,False,مقترح الاندماج,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,226,likely_ocr_noise_medium_similarity,substantive_difference,0.875,200,201,3581f3b984e9cbf46976aecf345e31596cb43bc5b14c95e1cec91184829171c9,ed5b4bfc05c7b73cea9a11c2f225547d2d365878b3052f17d77700be1c340cc1,False,اندماج الشركة في شركة مالكة لها,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,227,likely_ocr_noise_medium_similarity,substantive_difference,0.9163,1262,1257,db6fb421c4f3e8fb9b98bc616dae895256af3055d27bcb383ebcb33c03f39232,dc72f618bf411b0dbf83e26f04b9f902c08a9be02c08d3fa75d8678a4183de7e,False,الاعتراض على قرار الاندماج,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,229,likely_ocr_noise_medium_similarity,substantive_difference,0.8671,217,218,ba2de456f5e4fa3f7b67fad2525e9aaa77b6dfc6db780d13c7d26f6676a51f34,c00c9d273fe775a50d7724fcbe4e8fa12dc03af9e341912f5cb6c3214e779579,False,حقوق الشركة المندمجة والتزاماتها وأصولها وعقودها,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,233,likely_ocr_noise_medium_similarity,substantive_difference,0.9102,469,555,613b0aad93512a8554f5839521c98bc601350ca1f2ae891734814c270c174569,79267bcddf28acd2b0d1f3a81a1a4a53ea1174572a3bc7e2d1e6cfbc493840fa,False,ديون الشركة محل التقسيم والتزاماتها,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,234,likely_ocr_noise_medium_similarity,substantive_difference,0.8797,128,164,2e57572e0bc5035a920546c6619dc8516a7aec88f7bd33f766eb47a28d318ed7,edb1ddd1bfc01ba3d6d2285d7d784d44902d0966bac72145a29b7ae075ff55ec,False,ضوابط التقسيم,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,238,likely_ocr_noise_medium_similarity,substantive_difference,0.899,470,575,b67ce2652e87eacee11d50297b8dea22ca90fddca57e110aca0013bc9fc401bc,448110b6df43660401dbcd204d0838bbbe8fc717b257f15dd964f2bd3336b9cd,False,مالية فرع الشركة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
